show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,clean_title,clean_description,nlp_metadata
s8725,Movie,What Still Remains,Josh Mendoza,"Lulu Antariksa, Colin O'Donoghue, Mimi Rogers, Peter O'Brien, Dohn Norwood, Jeff Kober, Roshon Fegan, Siena Goines, Chris Ellis, Tobias Jelinek",United States,2018-12-21,2018,TV-14,91 min,"Dramas, Thrillers","Struggling to survive alone post-apocalypse, a young woman is offered protection by an unknown man, but his village may not be the haven she imagines.",2018,December,What Still Remains,"Struggling to survive alone post-apocalypse, a young woman is offered protection by an unknown man, but his village may not be the haven she imagines.","struggling to survive alone post-apocalypse, a young woman is offered protection by an unknown man, but his village may not be the haven she imagines. dramas, thrillers josh mendoza tv-14"
s8726,Movie,What's Up With Love?,"Rudy Soedjarwo, Riri Riza","Dian Sastrowardoyo, Nicholas Saputra, Ladya Cheryll, Titi Kamal, Sissy Priscillia, Adinia Wirasti, Dennis Adhiswara",Indonesia,2018-12-08,2002,R,110 min,"Dramas, International Movies, Romantic Movies","A popular high school girl strains her relationship with her close-knit clique when she begins falling for a reclusive, lower-class schoolmate.",2018,December,What's Up With Love?,"A popular high school girl strains her relationship with her close-knit clique when she begins falling for a reclusive, lower-class schoolmate.","a popular high school girl strains her relationship with her close-knit clique when she begins falling for a reclusive, lower-class schoolmate. dramas, international movies, romantic movies rudy soedjarwo, riri riza r"
s8727,TV Show,When Calls the Heart,Unknown,"Erin Krakow, Daniel Lissing, Lori Loughlin, Martin Cummins, Chelah Horsdal, Gracyn Shinyei, Jack Wagner, Mitchell Kummen, Loretta Walsh, Erica Carroll, Darius Zaviceanu, Charlotte Hegele, Steve Bacic, Adrian Hough",United States,2018-12-29,2017,TV-PG,5 Seasons,TV Dramas,"Leaving behind her upper-crust city roots, a woman journeys west in the early 1900s to become a teacher in a small Canadian mining community.",2018,December,When Calls the Heart,"Leaving behind her upper-crust city roots, a woman journeys west in the early 1900s to become a teacher in a small Canadian mining community.","leaving behind her upper-crust city roots, a woman journeys west in the early 1900s to become a teacher in a small canadian mining community. tv dramas unknown tv-pg"
s8728,Movie,When Hari Got Married,"Ritu Sarin, Tenzing Sonam",Unknown,"United Kingdom, India, United States",2016-12-25,2013,NR,75 min,"Documentaries, International Movies","A small-town taxi driver is arranged to be married, resulting in an intimate look at the clash between modernity and tradition in India.",2016,December,When Hari Got Married,"A small-town taxi driver is arranged to be married, resulting in an intimate look at the clash between modernity and tradition in India.","a small-town taxi driver is arranged to be married, resulting in an intimate look at the clash between modernity and tradition in india. documentaries, international movies ritu sarin, tenzing sonam nr"
s8729,Movie,When Two Worlds Collide,"Heidi Brandenburg, Mathew Orzel",Unknown,"Peru, United States, United Kingdom",2016-11-30,2016,TV-14,103 min,"Documentaries, International Movies",This documentary takes a hard look at how indigenous peoples clashed violently with the Peruvian government over land and economics in the Amazon.,2016,November,When Two Worlds Collide,This documentary takes a hard look at how indigenous peoples clashed violently with the Peruvian government over land and economics in the Amazon.,"this documentary takes a hard look at how indigenous peoples clashed violently with the peruvian government over land and economics in the amazon. documentaries, international movies heidi brandenburg, mathew orzel tv-14"
s8730,Movie,Where the Money Is,Marek Kanievska,"Paul Newman, Linda Fiorentino, Dermot Mulroney, Susan Barnes, Anne Pitoniak, Bruce MacVittie, Irma St. Paule, Michel Perron, Dorothy Gordon, Rita Tuckett","Germany, United States, United Kingdom, Canada",2020-01-15,2000,PG-13,89 min,"Action & Adventure, Comedies, Dramas","Paul Newman proves he's still got prodigious acting chops, playing an aging bank robber who may have one last job in him. Faking a stroke, the incarcerated Newman is transferred to a nursing home and the care of a skeptical nurse.",2020,January,Where the Money Is,"Paul Newman proves he's still got prodigious acting chops, playing an aging bank robber who may have one last job in him. Faking a stroke, the incarcerated Newman is transferred to a nursing home and the care of a skeptical nurse.","paul newman proves he's still got prodigious acting chops, playing an aging bank robber who may have one last job in him. faking a stroke, the incarcerated newman is transferred to a nursing home and the care of a skeptical nurse. action & adventure, comedies, dramas marek kanievska pg-13"
s8731,Movie,Where's the Money,Scott Zabielski,"Andrew Bachelor, Kat Graham, Mike Epps, Terry Crews, Method Man, Logan Paul, Allen Maldonado, Josh Brener, Devon Werkheiser, Retta",United States,2018-01-22,2017,R,86 min,Comedies,"Hunting for a stash of stolen money, a sharp-witted slacker from South Central Los Angeles infiltrates an all-white college fraternity.",2018,January,Where's the Money,"Hunting for a stash of stolen money, a sharp-witted slacker from South Central Los Angeles infiltrates an all-white college fraternity.","hunting for a stash of stolen money, a sharp-witted slacker from south central los angeles infiltrates an all-white college fraternity. comedies scott zabielski r"
s8732,Movie,While We're Young,Noah Baumbach,"Ben Stiller, Naomi Watts, Adam Driver, Amanda Seyfried, Charles Grodin, Adam Horovitz, Dree Hemingway, Brady Corbet, Maria Dizzia, Matthew Maher, Peter Yarrow, Dean Wareham",United States,2017-10-23,2015,R,97 min,"Comedies, Dramas, Independent Movies","A documentary filmmaker struggling with a creative block meets a vibrant young hipster couple who, initially, bring new energy into his life and work.",2017,October,While We're Young,"A documentary filmmaker struggling with a creative block meets a vibrant young hipster couple who, initially, bring new energy into his life and work.","a documentary filmmaker struggling with a creative block meets a vibrant young hipster couple who, initially, bring new energy into his life and work. comedies, dramas, independent movies noah baumbach r"
s8733,Movie,White Chamber,Paul Raschid,"Shauna MacDonald, Oded Fehr, Amrita Acharia, Sharon Maughan, Nicholas Farrell, Candis Nergaard, Marcus Griffiths, Adrianna Edwards, Sumit Chakravarti, Lisa Reynolds",United Kingdom,2019-08-01,2018,TV-MA,89 min,"Sci-Fi & Fantasy, Thrillers","When a civil war ravages the UK, a scientist awakens in a futuristic cell and is tortured by her captor for information she claims she doesn't possess.",2019,August,White Chamber,"When a civil war ravages the UK, a scientist awakens in a futuristic cell and is tortured by her captor for information she claims she doesn't possess.","when a civil war ravages the uk, a scientist awakens in a futuristic cell and is tortured by her captor for information she claims she doesn't possess. sci-fi & fantasy, thrillers paul raschid tv-ma"
s8734,Movie,White Island,Benjamin Turner,"Lyndon Ogbourne, Billy Zane, Billy Boyd, Joel Dommett, Elliot Gleave, Gala Gordon, Darren Day, Owain Arthur, Craig Gazey, Ben Cura",United Kingdom,2017-09-25,2016,TV-MA,91 min,"Comedies, Independent Movies, Thrillers","Returning to Ibiza after several years walking the straight and narrow in London, Connor falls back in with a criminal crowd. It's like he never left.",2017,September,White Island,"Returning to Ibiza after several years walking the straight and narrow in London, Connor falls back in with a criminal crowd. It's like he never left.","returning to ibiza after several years walking the straight and narrow in london, connor falls back in with a criminal crowd. it's like he never left. comedies, independent movies, thrillers benjamin turner tv-ma"
s8735,Movie,Who the F**k Is That Guy?,Drew Stone,Michael Alago,United States,2017-09-01,2017,TV-MA,78 min,"Documentaries, LGBTQ Movies, Music & Musicals","Take a ride through the life of record exec Michael Alago, a gay Puerto Rican New Yorker who signed a slew of musical acts, including Metallica.",2017,September,Who the F**k Is That Guy?,"Take a ride through the life of record exec Michael Alago, a gay Puerto Rican New Yorker who signed a slew of musical acts, including Metallica.","take a ride through the life of record exec michael alago, a gay puerto rican new yorker who signed a slew of musical acts, including metallica. documentaries, lgbtq movies, music & musicals drew stone tv-ma"
s8736,Movie,Who's That Knocking at My Door?,Martin Scorsese,"Zina Bethune, Harvey Keitel, Anne Collette, Lennard Kuras, Michael Scala, Harry Northup, Susan Wood, Marissa Mathes, Catherine Scorsese",United States,2019-07-01,1967,R,90 min,"Classic Movies, Dramas, Independent Movies","A woman's revelation that she was once raped sends her boyfriend, a reformed street thug, into an emotional and spiritual tailspin.",2019,July,Who's That Knocking at My Door?,"A woman's revelation that she was once raped sends her boyfriend, a reformed street thug, into an emotional and spiritual tailspin.","a woman's revelation that she was once raped sends her boyfriend, a reformed street thug, into an emotional and spiritual tailspin. classic movies, dramas, independent movies martin scorsese r"
s8737,TV Show,Who's the One,Unknown,"Tien Hsin, Weber Yang, Pink Yang, Johnny Lu, Amanda Chou, Xiu Qin",Taiwan,2017-01-01,2011,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","A doctor performs plastic surgery on a fat man who's been jilted, and continues his transformation by turning him into a handsome, desirable man.",2017,January,Who's the One,"A doctor performs plastic surgery on a fat man who's been jilted, and continues his transformation by turning him into a handsome, desirable man.","a doctor performs plastic surgery on a fat man who's been jilted, and continues his transformation by turning him into a handsome, desirable man. international tv shows, romantic tv shows, tv comedies unknown tv-14"
s8738,Movie,Why Are We Getting So Fat?,"Milla Harrison-Hansley, Alicky Sussman",Giles Yeo,United Kingdom,2019-02-01,2016,TV-14,50 min,Documentaries,A Cambridge geneticist dispels misconceptions about living with obesity and explores why the epidemic continues to expand across the UK and America.,2019,February,Why Are We Getting So Fat?,A Cambridge geneticist dispels misconceptions about living with obesity and explores why the epidemic continues to expand across the UK and America.,"a cambridge geneticist dispels misconceptions about living with obesity and explores why the epidemic continues to expand across the uk and america. documentaries milla harrison-hansley, alicky sussman tv-14"
s8739,Movie,Why Knot,Dhruv Dhawan,Unknown,"Canada, India, Thailand, United States, United Arab Emirates",2017-10-15,2016,TV-MA,84 min,Documentaries,"Pressured by his traditional family to marry, a filmmaker explores the idea of monogamy and the possibility of lifelong union without sexual fidelity.",2017,October,Why Knot,"Pressured by his traditional family to marry, a filmmaker explores the idea of monogamy and the possibility of lifelong union without sexual fidelity.","pressured by his traditional family to marry, a filmmaker explores the idea of monogamy and the possibility of lifelong union without sexual fidelity. documentaries dhruv dhawan tv-ma"
